6167,695,HOTEL DU VIN,NEW STREET,HENLEY - ON - THAMES,OXFORDSHIRE,RG9 2BP,01491 848400
6173,776,THE COLESHILL HOTEL,HIGH STREET,COLESHILL,,B46 3BG,01675 465527
6178,717,SOULTON HALL,WEM,SHROPSHIRE,,SY4 5RS,01939 232786
6182,564,THE OLD KENT BARN,SMERSOLE FARM,SWINGFIELD,KENT,CT15 7HF,01303 844270
6194,387,LANGDALE HOUSE AND COUNTRY CLUB,THE LANGDALE ESTATE,GREAT LANGDALE,AMBLESIDE,LA22 9LD,01539 438095
6197,738,CASTERNE HALL,NR ASHBOURNE,DERBYSHIRE,,DE6 2BA,01335 310489
6202,92,LEEDS TOWN HALL,THE HEADROW,LEEDS,,LS1 3AD,0113 2476682
6212,398,CHATSWORTH HOUSE STABLES,CHATSWORTH,BAKEWELL,DERBYSHIRE,DE45 1PT,01246 565300
6217,398,MASSON FARM,ST JOHN'S ROAD,MATLOCK,,DE4 3PQ,01629 582720
6220,759,GATE STREET BARN,BRAMLEY,SURREY,,GU5 0LR,01483 894362
6228,846,SYCHNANT PASS HOUSE HOTEL,SYCHNANT PASS ROAD,CONWY,,LL32 8BJ,01492 596868
6234,855,PLAS DOLMELYNLLYN  HALL,GANLLWYD,DOLGELLAU,GWYNEDD,LL40 2HP,01341 440273
6238,452,DRAKES,43 - 44 MARINE PARADE,BRIGHTON,,BN2 1PE,01273 696934
6244,251,KINGSWOOD HOUSE COMMUNITY CENTRE,KINGSWOOD ESTATE,WEST DULWICH,LONDON,SE21 8QR,020 8761 9248
6250,581,THE BIG BLUE HOTEL,1 CLIFTON DRIVE,BLACKPOOL,,FY4 1ND,01253 400045
6253,759,THE MILL,FARNHAM ROAD,ELSTEAD,SURREY,GU8 6LE,01252 703333
6257,463,GAYNES PARK,BANKS LANE,EPPING,,CM16 7RJ,01992 560830
6260,846,THE QUAY HOTEL & SPA,DEGANWY QUAY,DEGANWY,,LL31 9DJ,01492 564100
6270,805,LLANGOLLEN RAILWAY,"THE STATION, ABBEY ROAD",LLANGOLLEN,DENBIGHSHIRE,LL20 8SN,01978 860979
6276,258,BAFTA,195 PICCADILLY,LONDON,,W1J 9ET,020 7292 5800
6280,250,LONDON MARRIOTT HOTEL - MAIDA VALE,PLAZA PARADE,LONDON,,NW6 5RP,020 7543 2107
6286,527,BROMSGROVE REGISTRATION OFFICE,SCHOOL DRIVE,BROMSGROVE,,B60 1AY,0845 603 2859
6290,527,THE COUNCIL HOUSE,AVENUE ROAD,MALVERN,WORCESTERSHIRE,WR14 3AF,01684 862151
6294,77,THE CONNAUGHT HOTEL,40-50 TETTENHALL ROAD,,WOLVERHAMPTON,WV1 4SW,01902  424433
6298,564,BRADBOURNE HOUSE,EAST MALLING,WEST MALLING,KENT,ME19 6DZ,01732 872064
6303,423,HOLNE PARK HOUSE,ASHBURTON,,,TQ13 7NP,01364 655918
6306,462,MANSION LIONS HOTEL,GRAND PARADE,EASTBOURNE,EAST SUSSEX,BN21 3YS,01323 727411
6311,591,INN ON THE PROM,11/17 SOUTH PROMENADE,ST ANNES -ON-SEA,,FY8 1LU,01253 726726
6317,527,THE PUMP ROOMS,TEME STREET,TENBURY WELLS,,WR15 8AD,01584 810118
6325,695,ASHMOLEAN MUSEUM,BEAUMONT STREET,OXFORD,,OX1 2PH,01865 288299
6329,846,RHOS FYNACH TAVERN & RESTAURANT,RHOS PROMENADE,RHOS ON SEA,,LL28 4NG,01492 548185
6340,328,THE RED LION HOTEL,HIGH STREET,WENDOVER,,HP22 6DU,01296 622 266
6344,339,HOLIDAY INN,"LAKEVIEW, BRIDGE ROAD",IMPINGTON,CAMBRIDGE,CB24 9PH,0870 400 9015
6348,25,LINER  HOTEL LIVERPOOL,LORD NELSON STREET,LIVERPOOL,,L3 5QB,0151 709 7050
6351,591,HORNBY VILLAGE INSTITUTE,20 MAIN STREET,HORNBY,LANCASTER,LA2 8JR,015242 22227
6356,429,MINTERNE HOUSE,MINTERNE MAGNA,DORCHESTER,,DT2  7AU,01300 341370
6360,423,HARTLAND ABBEY,HARTLAND,,,EX39 6DT,01288 331188
6365,692,HODSOCK PRIORY,BLYTH,NR WORKSOP,NOTTINGHAMSHIRE,S81 0TY,01909 591204
6368,692,WOODBOROUGH HALL,BANK HILL,WOODBOROUGH,NOTTINGHAMSHIRE,NG14 6EF,0115 965 4466
6373,345,CONVIVIO,29 GROSVENOR STREET,CHESTER,,CH1 2DD,01244 400029
6376,591,ROLLS-ROYCE LEISURE,SKIPTON ROAD,BARNOLDSWICK,,BB18 6HR,01282 818826
6384,642,HOLKHAM HALL,HOLKHAM,WELLS - NEXT- THE- SEA,NORFOLK,NR23 1AB,01328 710667
6387,527,RIVERSIDE HOTEL,THE PARKS,OFFENHAM ROAD,"EVESHAM, WORCESTERSHIRE",WR11 8JP,01386 446200
6397,759,CHERKLEY COURT & GARDENS,REIGATE ROAD,LEATHERHEAD,SURREY,KT22 8QX,01372 375532
6404,301,THE OLD COUNCIL HOUSE,CORN STREET,BRISTOL,,BS1 1JG,0117 9038886
6407,319,CHEQUERS HOTEL,OXFORD STREET,NEWBURY,BERKSHIRE,RG14 1JB,01635 380000
6413,315,THE GEORGIAN ROOM,6 GEORGE STREET WEST,LUTON,,LU1 2BJ,01582 722603
6416,564,SHEPHERD NEAME BREWERY,17 COURT STREET,FAVERSHAM,KENT,ME13 7AX,01795 542016
6419,748,GUESTEN HALL,LEISTON ABBEY,"THEBERTON, LEISTON",SUFFOLK,IP16 4TD,01728 832500
6422,13,DAVENPORT PARK HOTEL,175 / 177 BUXTON ROAD,STOCKPORT,,SK2 6EW,0161 483 9421
6425,423,QUEEN'S COURT HOTEL,BYSTOCK TERRACE,EXETER,,EX4 4HY,01392 272709
6428,14,OAKLANDS MASONIC HALL,BEECH VIEW,MOTTRAM ROAD,HYDE,SK14 3BH,0161 368 3111
6432,371,WHITSAND BAY HOTEL,PORTWRINKLE,TORPOINT,CORNWALL,PL11 3BU,01503 230276
6437,250,ROYAL COLLEGE OF PHYSICIANS,11 ST ANDREWS PLACE,REGENTS PARK,LONDON,NW1 4LE,0207 034 4919
6441,387,APPLEBY MANOR COUNTRY HOUSE HOTEL,ROMAN ROAD,APPLEBY,,CA16 6JB,017683  51571
6445,463,LITTLE EASTON MANOR,PARK ROAD,LITTLE EASTON,DUNMOW,CM6 2JN,01371 872857
6451,504,WINSLOWE HOUSE,QUOB LANE,WEST END,HAMPSHIRE,SO30 3HN,02380 470888
6457,301,GOLDBRICK HOUSE,69 PARK STREET,BRISTOL,,BS1 5PB,0117 9451950
6463,398,WOODTHORPE HALL,FANSHAW GATE LANE,"HOLMESFIELD, DRONFIELD,",DERBYSHIRE,S18 7WA,0114 2360134
6468,681,LEMMINGTON HALL,ALNWICK,NORTHUMBERLAND,,NE66 2BH,01665 574844
6475,225,NEW RUSKIN HOUSE,23 COOMBE ROAD,CROYDON,SURREY,CR0 1BD,0208 686 9888
6478,541,BEVERLEY RACE COMPANY LTD,THE RACECOURSE,"YORK ROAD, BEVERLEY",EAST RIDING OF YORKSHIRE,HU17 8QZ,01482 867488
6481,463,COLCHESTER ARTS CENTRE,CHURCH STREET,COLCHESTER,,C01 1NF,01206 500900
6485,650,TULIP INN YORK - BURN HALL,TOLLERTON ROAD,HUBY,YORK,YO61 1JB,01347 825400
6489,717,HUNDRED HOUSE HOTEL,BRIDGNORTH ROAD,"NORTON, NR SHIFNAL",SHROPSHIRE,TF11 9EE,01952 730353
6492,591,RIVINGTON HALL BARN,RIVINGTON,,,BL6 7SB,01204 697738
6496,452,THE CLAREMONT,SECOND AVENUE,HOVE,,BN3 2LL,01273 735161
6508,799,THE ABBEY HOUSE,MARKET CROSS,MALMESBURY,WILTSHIRE,SN16 9AS,01666 827650
6512,339,BURGESS HALL,WESTWOOD ROAD,ST IVES,CAMBRIDGESHIRE,PE27 6WU,01480 388500
6519,371,THE SLIPWAY HOTEL,HARBOUR FRONT,PORT ISAAC,CORNWALL,PL29 3RH,01208 880264
6523,716,RAMADA TELFORD IRONBRIDGE,FORGE GATE,TELFORD,,TF3 4ND,01952 425000
6528,605,THE MANNERS ARMS,CROXTON ROAD,KNIPTON,GRANTHAM,NG32 1RH,01476 879222
6538,442,COCKTON HOUSE,35 COCKTON HILL ROAD,BISHOP AUCKLAND,CO DURHAM,DL14 6HS,01388 607277
6541,462,OTHAM COURT,OTHAM COURT LANE,POLEGATE,EAST SUSSEX,BN26 6QS,01323 484342
6547,423,MID DEVON REGISTRATION OFFICE,THE GREAT HOUSE,1 ST PETER STREET,TIVERTON,EX16 6NE,1884252821
6551,423,TORRIDGE REGISTRATION OFFICE,COUNCIL OFFICES,WINDMILL LANE,NORTHAM BIDEFORD,EX39 1BY,01237 474978
6556,463,THE IVORY ROOMS,66-68 LAINDON ROAD,BILLERICAY,ESSEX,CM12 9LD,1277651816
6560,3,THE CEREMONY SUITE,TOWN HALL,BURY, LANCS,BL9 OSW,1612536026
6563,527,CROWN AND SANDYS ARMS,MAIN ROAD,OMBERSLEY,WORCESTERSHIRE,WR9 OEW,01905620252- OPT 2
6571,463,WOOLSTON MANOR GOLF CLUB,ABRIDGE RD,CHIGWELL,ESSEX,IG7 6BX,2085002549
6576,258,WESTBURY MAYFAIR HOTEL,BOND STREET,( 37 CONDUIT STREET),LONDON,W1S 2YF,020 7629 7755
6583,429,CAPTAINS CLUB HOTEL,WICK FERRY,WICK LANE,CHRISTCHURCH,BH23 1HU,1202475111
6588,605,SIR JOHN MOORE FOUNDATION,TOP STREET,APPLEBY MAGNA,DERBYSHIRE,DE12 7AH,1530273629
6591,423,WESTCLIFF HOTEL,MANOR ROAD,SIDMOUTH,,RX10 8RU,01395 513252
6596,609,TOTEMIC  HOUSE,CAUNT ROAD,OFF SPRINGFIELD ROAD,GRANTHAM,NG31 7FZ,01522 782244
6603,591,LANCASHIRE ROSE SUITE,BOW LANE,PRESTON,,PR1 8SE,8450530021
6612,317,FIVE BELLS,STATION ROAD,STANBRIDGE,LEIGHTON BUZZARD,LU7 9JF,01525 210224
6617,371,ISAAC HOUSE,TYACKE ROAD,HELSTON,CORNWALL,TR13 8RR,01872 322007
6621,371,POLKYTH HOUSE,COUNCIL OFFICES,12 CARLYON ROAD,ST AUSTELL CORNWALL,PL25 4LD,01872 322007
6626,339,LONGSTOWE HALL,LONGSTOWE  HALL,LONGSTOWE,CAMBS,CB23 2UH,01954 715333
6631,371,THE FALMOUTH HOTEL,CASTLE BEACH,"CLIFF ROAD, FALMOUTH",CORNWALL,TR11 4NZ,1326312671
6635,416,PLYMOUTH ALBION,RUGBY CLUB,MADDEN ROAD,DEVONPORT,PL1 4NE,01752 565064
6647,463,MAYNETREES,56 NEW STREET,CHELMSFORD,ESSEX,CM1 1NE,01245 435820
6651,689,WOLLATON HALL,WOLLATON PARK,NOTTINGHAM,,NG8 2AE,1159153940
6661,564,SANDGATE HOTEL,8-9 WELLINGTON TERRACE,"THE ESPLANADE, SANDGATE","NR FOLKESTONE, KENT",CT20 3DY,01303 220444
6664,250,THE KNIGHTS TEMPLAR,95 CHANCERY LANE,LONDON,,WC2A 1DT,2078312660,,,,,
6667,41,THE DOG AND PARTRIDGE  COUNTRY INN AND HOTEL,BORD HILL,FLOUCH,SHEFFIELD,S36 4HH,1226763173,,,,,
6670,605,HALSTEAD HOUSE FARM,OAKHAM ROAD,TILTON ON THE HILL,LEICESTERSHIRE,LE7 9DJ,1162597239,,,,,
6680,238,THE OLD FINSBURY TOWN HALL,ROSEBERY AVENUE,LONDON,,EC1R 4RP,0207 713 7710,,,,,
6684,554,WALCOT HALL,WALCOT,NR ALKBOROUGH,NORTH LINCOLNSHIRE,DN15 9JT,0172 472 0266,,,,,
6688,316,BEDFORD SCHOOL,DE PARYS AVENUE,BEDFORD,,MK40 2TU,01234 362200
6693,650,GROVE HOUSE,SKIPTON ROAD,HARROGATE,NORTH YORKSHIRE,HG1 4LA,01423 502438
6697,243,PLAISTERERS HALL,1 LONDON WALL,LONDON,,EC2Y 5JU,020 7332 3113
6703,431,THE GUILDHALL,MARKET STREET,POOLE,,BH15 1NP,01202 633744
6709,423,RHS GARDEN ROSEMOOR,GREAT TORRINGTON,,,EX38 8PH,1805626800
6712,429,CHAFFEYMOOR GRANGE,CHAFFEYMOOR,BOURTON,DORSET,SP8 5BY,01747 841396
6716,301,MERCURE BRISTOL HOLLAND HOUSE HOTEL & SPA,REDCLIFFE HILL,BRISTOL,,BS1 6SQ,01179 689 900
6719,243,THE WORSHIPFUL COMPANY OF STATIONERS AND NEWSPAPER MAKERS,STATIONERS HALL,AVE MARIA LANE,LONDON,EC4M 7DD,0207 246 0999
6725,855,CROGEN HALL,CORWEN,,,LL21 0SY,01678 530240
6730,799,HAMPTWORTH LODGE,HAMPTWORTH,"LANDFORD, SALISBURY",WILTSHIRE,SP5 2DR,01794 390700
6735,328,PINEWOOD HOTEL,WEXHAM PARK LANE,"UXBRIDGE ROAD, GEORGE GREEN",SLOUGH,SL3 6AP,1753896400
6738,463,ST OSYTH PRIORY,THE BURY,ST OSYTH,,CO16 8NZ,01255 823057
6743,463,HALFWAY HOUSE,SOUTHEND ARTERIAL ROAD,BRENTWOOD,,CM13 3LL,01277 811235
6748,564,ELVEY FARM,ELVEY LANE,PLUCKLEY,"ASHFORD, KENT",TN27 0SU,1233840442
6756,255,THE PAVILION BANQUETING SUITE,324 HOE STREET,WALTHAMSTOW,,E17 9PX,0208 223 0606
6763,504,THE BEAULIEU ESTATE,JOHN MONTAGU BUILDING,BEAULIEU,BROCKENHURST,SO42 7ZN,0159 061 4769
6767,423,GUILDHALL,BUTCHERS ROW,BARNSTAPLE,DEVON,EX31 1BW,01271 373311
6772,315,THE AUCTION HOUSE,CRESCENT ROAD,LUTON,,LU2 OAH,0158 273 2655
6778,300,BATH PAVILLION,NORTH PARADE ROAD,BATH,,BA2 4EU,01225 486902
6785,237,THE CHISWICK MORAN HOTEL,626 CHISWICK HIGH ROAD,LONDON,,W4 5RY,8454349590
6790,738,CHURNETT VALLEY RAILWAY,CONSALL STATION,CONSALL,,ST13 7EE,1538360522
6794,398,ALISON HOUSE,INTAKE LANE,CROMFORD,,DE4 3RH,01629 822316 /822211
6800,304,DYRHAM PARK,NR CHIPPENHAM,WILTSHIRE,,SN14 8ER,0117 937501
6803,564,THE DUKE OF CUMBERLAND,HIGH STREET,WHITSTABLE,KENT,CT5 1AP,1227280617
6810,339,THE TENNYSON ROOM,THE OLD SCHOOL HOUSE,"74 MARKET STREET, ELY",CAMBRIDGESHIRE,CB7 4LS,01354 653053
6814,339,WOOD GREEN ANIMAL SHELTERS,LONDON ROAD,GODMANCHESTER,HUNTINGDON,PE29 2NH,01480 832816
6819,504,CHAWTON HOUSE LIBRARY,CHAWTON,ALTON,HAMPSHIRE,GU34 1SJ,1420541010
6825,317,"LUTON HOO HOTEL, GOLF & SPA",LUTON HOO PARK,LUTON,BEDFORDSHIRE,LU1 3TQ,01582 734437
6830,681,HULNE ABBEY TOWER,HULNE PARK,ALNWICK,NORTHUMBERLAND,NE66 2LL,1665510777
6834,398,TWIN OAKS HOTEL  LTD,CHURCH LANE,"PALTERTON, CHESTERFIELD",DERBYSHIRE,S44 6UZ,01246 855455
6837,53,AS YOU LIKE IT,BLOCK A SCOTTISH LIFE HOUSE,ARCHBOLD TERRACE,NEWCASTLE UPON TYNE,NE2 1DB,0191 230 4114
6841,462,STRAND HOUSE,TANYARD LANE,WINCHELSEA,EAST SUSSEX,TN36 4JT,1797226276
6844,717,WHITTINGTON CASTLE,CASTLE STREET,WHITTINGTON,"OSWESTRY , SHROPSHIRE",SY11 4DF,01691 662397
6848,462,DE LA WARR PAVILION,MARINA,BEXHILL-ON-SEA,EAST SUSSEX,TN40 1DP,01424 229134
6855,6,DOUBLE TREE BY HILTON MANCHESTER,ONE PICCADILLY PLACE,1 AUBURN STREET,MANCHESTER,M1 3DG,0161 242 1000
6860,350,WYNYARD HALL,BILLINGHAM,STOCKTON-ON-TEES,,TS22 5NF,01740 644811
6864,328,DUFFIELD HOUSE,GRAYS PARK ROAD,STOKE POGES,,SL2 4HX,0175 387 7213
6873,511,BROADFIELD COURT,BODENHAM,HEREFORDSHIRE,,HR1 3LG,1568797483
6877,591,HESKIN HALL,WOOD LANE,HESKIN,CHORLEY,PR7 5PA,1257452044
6881,97,OSSETT TOWN HALL,MARKET PLACE,OSSETT,WEST YORKSHIRE,WF5 8BE,0192 430 2999
6884,371,CARNMARTH HOTEL,HEADLAND ROAD,NEWQUAY,CORNWALL,TR7 1HN,1637872519
6888,738,THE WATERFRONT,BARTON UNDER NEEDWOOD,BURTON UPON TRENT,STAFFORDSHIRE,DE13 8DZ,01283 711166
6891,504,ALDERSHOT REGISTRATION OFFICE,30 GROSVENOR ROAD,ALDERSHOT,HAMPSHIRE,GU11 3EB,01252 322066
6894,504,BASINGSTOKE REGISTRATION OFFICE,' GOLDINGS',LONDON ROAD,BASINGSTOKE,RG21 4AN,01962 869608
6904,692,THE MILL,RUFFORD COUNTRY PARK,OLLERTON,"NEWARK, NOTTS",NG22 9DG,01623 821310
6909,371,THE LONGCROSS HOTEL,TRELIGHTS,PORT ISAAC,CORNWALL,PL29 3TF,01208 880243
6914,25,62 CASTLE ST HOTEL,62 CASTLE STREET,LIVERPOOL,,L2 7LQ,0151 702 7898
6917,463,BOREHAM HOUSE,MAIN ROAD,BOREHAM,ESSEX,CM3 3HY,01621 855628
6921,322,THE EDWARDIAN MARQUEE,WEIR BANK,BRAY,BERKSHIRE,SL6 2ED,01628 762762
6928,748,PRIORY HOTEL,MILDENHALL ROAD,BURY ST EDMUNDS,,IP32 6EH,01284 766181
6937,738,OFFLEY GROVE FARM,ADBASTON,STAFFORD,,ST20 0QB,01785 280205
6942,738,DUNSLEY HALL HOTEL,39 DUNSLEY ROAD,KINVER,,DY7 6LU,01384 877077
6945,692,BLACKBURN HOUSE,BOUGHTON PUMPING STATION,"BRAKE LANE, BOUGHTON","NR NEWARK, NOTTS",NG22 9HQ,01623 827990
6949,251,THE INTERNATIONAL SHAKESPEARE'S GLOBE CENTRE,21 NEW GLOBE WALK, LONDON,,SE1 9DT,020 7902 1480/1500
6955,423,HUNTERS INN,HEDDON VALLEY,PARRACOMBE,,EX31 4PY,01598 763230
6958,387,THE PUNCH BOWL INN  & RESTAURANT,CROSTHWAITE,KENDAL,,LA8 8HR,015395 68237
6964,241,THE KIA OVAL,"SURREY COUNTY CRICKET CLUB,",KENNINGTON OVAL,LONDON,SE11 5SS,020 7820 5651
6967,717,FISHMORE HALL,FISHMORE ROAD,LUDLOW,SHROPSHIRE,SY8 3DP,01584 875148
6971,692,WELBECK BANQUETING HALL,WELBECK ROAD,WEST BRIDGFORD,NOTTINGHAM,NG2 7QW,0115 981 9229
6974,722,YEOVIL REGISTRATION OFFICE,MALTRAVERS HOUSE,"PETTERS WAY, YEOVIL",SOMERSET,BA20 1SP,01935 411230
6982,258,HAYMARKET HOTEL,1-5 SUFFOLK PLACE,LONDON,,SW1Y 4HX,020 7470 4000
6989,813,WYNNSTAY ARMS HOTEL,YORKE STREET,WREXHAM,,LL13 8LP,01978 291010
6992,23,PRIESTCOTE HOUSE,HIGH STREET,PRESCOT,MERSEYSIDE,L34 4LH,0151 443 5210
6997,319,DONNINGTON GROVE GOLF AND COUNTRY CLUB,GROVE ROAD,NEWBURY,BERKSHIRE,RG14 2LA,01635 581000
7000,317,EVERSHOLT VILLAGE HALL,EVERSHOLT,BEDS,,MK17 9DS,01525280201/07746243616
7005,564,BRANDS HATCH CIRCUIT,FAWKHAM,LONGFIELD,KENT,DA3 8NG,01474 872331
7010,61,COPTHORNE HOTEL,PARADISE CIRCUS,BIRMINGHAM,,B3 3HJ,0121 200 2727
7017,317,BELLOWS MILL,EATON BRAY,DUNSTABLE,,LU6 1QZ,01525 222174
7020,642,THE PARK HOTEL,29 DENMARK STREET,DISS,NORFOLK,IP22 4LE,01379 642244
7023,226,THE CENTENARY CLUBHOUSE,TRAILFINDERS SPORTS CLUB,"VALLIS WAY , EALING",LONDON,W13 0DD,020 8998 7928
7028,722,GANTS MILL,BRUTON,SOMERSET,,BA10 0DB,01749 812393
7031,422,KENTS CAVERN,ILSHAM ROAD,TORQUAY,,TQ1 2JF,01803 215136
7034,255,WALTHAM FOREST ASSEMBLY HALL,FOREST ROAD,WALTHAMSTOW,LONDON,E17 4JF,0208 496 6197
7038,15,SALE TOWN HALL,SALE WATERSIDE,SALE,CHESHIRE,M33 7ZF,0161 912 3026
7041,799,THE REGISTRATION OFFICE,THE BEECHES,BATH ROAD,"DEVIZES,WILTSHIRE",SN10 2AL,01225 713007
7051,550,THE FREEDOM CENTRE,97 PRESTON ROAD,KINGSTON UPON HULL,,HU9 3QB,01482 710100
7058,48,BRADFIELD VILLAGE HALL,THE SANDS,LOW BRADFIELD,SHEFFIELD,S6 6LB,0114 2851227
7064,323,HILTON ST.ANNES MANOR HOTEL,LONDON ROAD,WOKINGHAM,BERKSHIRE,RG40 1ST,01189 772550
7068,748,JOCKEY CLUB,101 HIGH STREET,NEWMARKET,SUFFOLK,CB8 0XD,01638 663101
7072,423,STAGHUNTERS HOTEL,BRENDON,LYNTON,,EX35 6PS,01598 741222
7075,564,FORDWICH TOWN HALL,KING STREET,"FORDWICH, CANTERBURY",KENT,CT2 0DB,01227 713661
7079,538,WOOLMER GREEN VILLAGE HALL,HALL LANE,WOOLMER GREEN,KNEBWORTH,SG3 6XA,01438 815247
7085,488,BERKELEY CASTLE,BERKELEY,GLOUCESTERSHIRE,,GL13 9BQ,01453 810303
7091,6,MERCURE MANCHESTER PICCADILLY HOTEL,PICCADILLY PLAZA,PORTLAND STREET,MANCHESTER,M60 1QR,0161 236 8414
7095,335,HOLIDAY INN PETERBOROUGH - WEST,THORPE WOOD,PETERBOROUGH,,PE3 6SG,01733 289988
7100,759,GORSE HILL,HOOK HEATH ROAD,WOKING,SURREY,GU22 0QH,01483 747444
7103,371,FISTRAL BEACH HOTEL AND SPA,ESPLANADE ROAD,NEWQUAY,CORNWALL,TR7 1PT,01637 852221
7107,511,LEMORE MANOR,EARDISLEY,HEREFORDSHIRE,,HR3 6LR,01886 812651
7110,462,BENTLEY WILDFOWL AND MOTOR MUSEUM LTD,HALLAND,NR LEWES,EAST SUSSEX,BN8 5AF,01825 841322
7114,258,ROYAL COLLEGE OF SURGEONS OF ENGLAND,35-43  LINCOLN'S INN FIELDS,LONDON,,WC2A 3PN,020 7869 6560
7121,48,MOSBOROUGH HALL HOTEL,HIGH STREET,MOSBOROUGH,SHEFFIELD,S20 5EA,0114 2484353
7125,504,LYMINGTON COMMUNITY CENTRE,NEW STREET,LYMINGTON,HAMPSHIRE,SO41 9BQ,01590 672337
7130,320,HOLIDAY INN READING SOUTH,500 BASINGSTOKE ROAD,READING,,RG2 0SL,0118 987 0499
7134,371,FENTAFRIDDLE,TREWARMETT,TINTAGEL,CORNWALL,PL34 0EX,01840 779190
7142,452,ROYAL YORK HOTEL,OLD STEINE,BRIGHTON,,BN1 1NP,01273 766700
7151,722,WOODLANDS CASTLE,RUISHTON,TAUNTON,,TA3 5LU,01823 444955
7156,398,HOLIDAY INN DERBY/NOTTINGHAM,BOSTOCK LANE,SANDIACRE,NOTTINGHAM,NG10 5NJ,0115 921 0580
7161,371,BLUE AND THE BOARDROOM,BEACH ROAD,"EAST CLIFF, PORTHTOWAN",CORNWALL,TR4 8AD,01209 890777
7164,511,THE ROYAL LODGE,SYMONDS YAT EAST,HEREFORDSHIRE,,HR9 6JL,01600 890238
7167,248,COLE COURT,150 LONDON ROAD,TWICKENHAM,,TW1 1HD,020 8892 1131
7170,674,KETTERING CONFERENCE CENTRE,THURSTON DRIVE,KETTERING,NORTHAMPTONSHIRE,NN15 6PB,01536 414414
7174,328,FOX COUNTRY INN,"THE FOX, MAIN ROAD",IBSTONE,,HP14 3XT,01491 638289
7177,427,OCEAN VIEW HOTEL,83 GROVE ROAD,BOURNEMOUTH,,BH1 3AR,01202 294449
7180,897,LLANRHIDIAN HOLIDAY PARK,GOWER,SWANSEA,,SA3 1EU,01792 391289
7183,804,DAYS HOTEL CHESTER NORTH,WELSH ROAD,"SEALAND, DEESIDE",FLINTSHIRE,CH5 2HX,01244 830332
7187,394,HERITAGE BALLROOMS,METRO INNS,MACKLIN STREET,DERBY,DE1 1LF,01332 202485
7191,541,THE KP,MILLINGTON LANE,POCKLINGTON,EAST RIDING OF YORKSHIRE,YO42 1UF,01759 303090
7195,227,BUSH HILL PARK GOLF CLUB,BUSH HILL,LONDON,,N21 2BU,0208 360 5738
7199,556,LAKESIDE PARK HOTEL,HIGH STREET,WOOTTON BRIDGE,"RYDE, ISLE OF WIGHT",PO33 4LJ,01983 882 266
7203,398,CLEVE LODGE,23 ELM AVENUE,LONG EATON,DERBYSHIRE,NG10 4LR,0115 9733404
7209,342,RESIDENCE,9 MILL STREET,NANTWICH,,CW5 5ST,01270 629100
7213,371,THE GUILDHALL,FORE STREET,EAST LOOE,CORNWALL,PL13 1AA,01503 263709
7218,230,HOXTON APPRENTICE,16 HOXTON SQUARE,LONDON,,N16 6NT,020 7749 2828
7222,738,MOORVILLE HALL HOTEL,LEEK ROAD,"CELLARHEAD, WERRINGTON",STOKE ON TRENT,ST9 0DG,01782 302326
7225,738,HAWKESYARD ESTATE,HAWKESYARD HALL,"ARMITAGE PARK, NR LICHFIELD",RUGELEY,WS15 1PU,01543 491911
7229,674,HOLIDAY INN NORTHAMPTON,BEDFORD ROAD,NORTHAMPTON,,NN4 7YF,01604 622777
7233,429,KINGS ARMS HOTEL,30 HIGH STREET,DORCHESTER,DORSET,DT1 1HF,01305 265353
7239,650,LASKILL COUNTRY HOUSE,EASTERSIDE,HELMSLEY,YORK,YO62 5NB,01439 798265
7242,785,HANDCROSS PARK SCHOOL,HANDCROSS,HAYWARDS HEATH,WEST SUSSEX,RH17 6HF,01444 400526
7245,387,BELMOUNT HALL,OUTGATE,AMBLESIDE,,LA22 0NJ,015394 36373
7249,258,THE RUBENS AT THE PALACE HOTEL,37-39 BUCKINGHAM PALACE ROAD,LONDON,,SW1W 0PS,020 7834 6600
7254,890,CARDIFF CASTLE,CASTLE STREET,CARDIFF,,CF10 3RB,02920 878100
7257,785,ANGMERING MANOR,HIGH STREET,ANGMERING,WEST SUSSEX,BN16 4AG,01903 859849
7262,237,THE VICTORIAN ROOM,88 LAMPTON ROAD,HOUNSLOW,,TW3 4DW,020 8583 2090
7267,748,HUNGARIAN HALL,PETTISTREE,WOODBRIDGE,SUFFOLK,IP13 0JF,01394 460450
7273,556,RYDE CASTLE HOTEL,THE ESPLANADE,RYDE,ISLE OF WIGHT,PO33 1JA,01983 563 755
7277,251,ROAST,FLORAL HALL,BOROUGH MARKET,LONDON,SE1 1TL,020 7940 1300
7282,423,RIDGEWAY COUNTRY HOTEL,SMALLRIDGE,AXMINSTER,,EX13 7JJ,01297 32171
7285,475,CLIFFS PAVILION,STATION ROAD,WESTCLIFF-ON-SEA,ESSEX,SS0 7RA,01702 344 553
7289,322,MECURE CASTLE HOTEL,18 HIGH STREET,WINDSOR,BERKSHIRE,SL4 1LJ,01753 851577
7292,429,HOOKE COURT,HOOKE,NR BEAMINSTER,DORSET,DY8 3NX,01308 862260
7296,371,THE JUBILEE INN,JUBILEE HILL,"PELYNT, NR LOOE",CORNWALL,PL13 2JZ,01503 220312
7299,488,HOLIDAY INN GLOUCESTER,CREST WAY,,GLOUCESTER,GL4 3RX,01452 650200
7303,15,CHILL FACTORE,TRAFFORD WAY,TRAFFORD QUAYS,MANCHESTER,M41 7JA,0161 747 0606
